#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:  60  24
# Band-Index    1
   1.38172      8.666280
   1.41635      8.811119
   1.45097      8.917335
   1.48559      8.867553
   1.52021      8.686587
   1.55483      8.478576
   1.58946      8.270590
   1.62408      8.068041
   1.65870      7.879986
   1.69332      7.712735
   1.72794      7.570806
   1.76257      7.472169
   1.79719      7.435336
   1.79719      7.435336
   1.86643      7.538538
   1.93568      7.723381
   2.00492      7.923363
   2.07416      8.092358
   2.14341      8.128882
   2.21265      8.048716
   2.28189      7.817082
   2.35114      7.516851
   2.42038      7.226504
   2.48963      6.949828
   2.55887      6.691253
   2.62811      6.454481
   2.69736      6.242717
   2.76660      6.058910
   2.83584      5.905240
   2.90509      5.783477
   2.97433      5.695296
   3.04358      5.641764
   3.11282      5.623799
 
# Band-Index   20
   3.11282      6.019845
   3.04358      6.082107
   2.97433      6.261192
   2.90509      6.535222
   2.83584      6.865124
   2.76660      7.192014
   2.69736      7.470856
   2.62811      7.718404
   2.55887      7.962403
   2.48963      8.214469
   2.42038      8.475212
   2.35114      8.387711
   2.28189      8.145864
   2.21265      8.122039
   2.14341      8.424386
   2.07416      8.717940
   2.00492      8.991428
   1.93568      9.224513
   1.86643      9.383339
   1.79719      9.435449
